🔒 Row ID,Product / Name,InStock,Product / Description,Product / Wholesale,image_url,Price,Product / SKU,Product / Category,Subcat,Product / Min Stock Level,Product / Photo,Warehouse / Name,coa_url,GrowMethodName,SupplierName,WV_name,dt_submit,Grade,subcat1,Product / Retail,Batch No
CMGB8IBKREycWdNckVCHjA,C99 X Blueberry 10 5g,false,,,,,FL/C99XBB10/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/UWR46StqlBI1W4lCtQMO.jpeg,,,INDOOR,,,,,,,
FTYXfGVjTnKKSvjYF8gbLg,Red Hot Cookies 5 5g,false,,,,,FL/RHC5/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/CJQ4Amadzmh1K938jFtH.jpeg,,,INDOOR,,5gr,,,,,
sy1H.hCqT8iYHrrWO3.eAw,Delux Shurbert 7 5g,false,,,,,FL/DS7/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/bg6S0lxSOrh1CkodDeig.jpeg,,,INDOOR,,5gr,,,,,
kk7JzUIvTfioptiWmo3yyw,Apple Jax Pops 5g,false,,,,,P/AJ/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/W3CO8GhrWu9NNXIlnbuw.jpeg,,,GREENHOUSE,,5gr,,,,,
hFJ92AAMT0CJ.7LVtF69rg,Hash Plant ,,,,,,FL/HP/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/6uH2fsRQn0ti5aNCLDvQ.jpeg,,,GREENHOUSE,,5gr,,,,,
VW5MFEjiSjiaZDW3c0dFwA,Happy Hour 5g,false,,,,,FL/HH/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/1479XiEeChgGCK6iDEao.jpeg,,,GREENHOUSE,,5gr,,,,,
3MuH28bIQLKYllnJTXMhyw,Banana OG 5g,false,,,,,FL/BOG/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/7OZ6zQNvG5px2SqERGHW.jpeg,,,INDOOR,,5gr,,,,,
fb2nj5PpQGiI3FW2rAWr0Q,Fried Apple 5g,false,,,,,FL/FA/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/zwDjxmmUaN9IGh5q9HmO.jpeg,,,GREENHOUSE,,5gr,,,,,
EzAE2SQFRi-BT8CF8fuEqA,Turkish Delight,false,,,,,FL/TD/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/vdsZCUB3BdfQb8zHykf4.jpeg,,,GREENHOUSE,,5gr,,,,,
ZtpRCsLcSIOUXRvefETk6g,Hash Plant 5g,false,,,,,FL/HP/5G/PP,FLOWER,Flos,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/SdkAEtgfcnHT0hmvewQn.jpeg,,,GREENHOUSE,,5gr,,,,,
AuehF2wHQt6CUF0Sc03ncg,Inzane 5g,false,,75,,,FL-IZ-5g-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/bt5akE8pNRH8zAQpePkQ.jpeg,,,INDOOR,,5gr,,,PP-Pops,,
dWwoOBAXReSbAvuMLZS9rQ,Delux Slurbert 7 5g,false,,375,,,FL-DS7-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/c0Ll5mJO6axqiRZMJflS.jpeg,,,INDOOR,,5gr,,,PP-Flos,0,
Kd12qltdQ-enIGAdJ18Meg,Apple Jax 5g,false,,250,,,FL-APJ-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/yNCiLxsINxP69MhT4PLa.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,,
a-4Ucp4VrRIaeM.06fSoqvw,C99 X Blueberry 10 5g,false,,375,,,FL-C99BB10-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/mjiUiKooQXQI8OQFyKSs.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Pops,,
BfLnie83RS2pHKZsaSNXLw,Goon Berries 6 5G,false,,375,,,FL-GB6-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Yt3VoCHALfsPRrVP4y2h.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Pops,,
1qLUJ13MQBOrwZtH3u2Rzg,Frozen Peaches 5g ,false,,375,,,FL-FP-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/DbcsqGWjavjfPwVBqcml.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Flos,,
nvT5Cfg0RbmIKgfpGocSvQ,Red Hot Cookies 5G,false,,375,,,FL-RHC-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/jF3tCM4Cl4fffgJnDKDH.jpeg,SYNERGY,,INDOOR,,5gr,"07/02/2024, 0:00:00",,PP-Flos,,
pYXqIMlWQJ2jJcbesO9Neg,Turkish Delight,false,,125,,,FL-TD-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/KKyjYc3HFixP4wnPYTsl.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Flos,,
RvRhAAMcQWGPjCT-VzI-Wg,Banana OG 5g,false,,250,,,FL-BOG-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/wXfXsAmVJfvj9neBFlBH.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Pops,,
ykFvCjmWSsC9jjOvlT17Ag,Fried Apples 5g,false,,375,,,FL-FA-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/NpyPU4dZKUAX5xEGhdz5.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Flos,,
3zkERHfXT7mNDey6dpwv4Q,Happy Hour ,false,,375,,,FL-HH-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/JqbeSoM4nRIji2aW51IR.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Flos,,
OFx8GwXhRkKKfEKatSDzhQ,Apple Jax Pops 5g,false,,125,,,P-AJ-5G-PP,,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/QklSldL9gtaBJXdx7opk.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Pops,,
V.0eQQKTSiWpPEgPf0rBqw,Hash Plant 5G,false,,,,,FL-HP-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/kKhTRsaoDNEFj29a0Bau.jpeg,SYNERGY,,INDOOR,,5gr,,,PP-Flos,,
sk.ewqkfSm-k8lGWonsCpA,Inzane 5g,false,,375,,,FL-IZ-5G-PP,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/OuFMSjwMREdOVrB1lsd7.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,,
ML-5r5W-QReES.HS3hEpeA,Inzane ,false,Pre-Rolls,200,,200,PR-INZ-5PC-B,,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/yrvQk8JBrKr1T7VabQJO.jpg,,,INDOOR,,Pre Roll 5,,,,,
kixawTRWQyyQqgg5NAvZOQ,JMO ,false,,200,,200,PR-JMO-5PC-B,,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/ZJQOo3kdaOGrT32PnkOX.jpg,,,INDOOR,,Pre Roll 5,,,,,
vDfz-7XNRhKmCsoiAuzGDw,Banana Haze ,false,,200,,200,PR-BH-5PC-PP,FLOWER,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/wg21WBIZaF5agZdiUzjI.jpg,SYNERGY,,INDOOR,,Pre Roll 5,,,,200,
VfTF3bviSjm1daQj7Kswhw,Papaya OG ,false,,200,,200,FL-PY-5PC-B,FLOWER,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0M3iI4YidKOI3PiqCHop.jpg,SYNERGY,,INDOOR,,Pre Roll 5,,,,200,
rGJhNrwISYmTWsI5vBtwgw,Blue Cheese,false,5g,200,,200,FL-BC-5G-PP,,PrePack,0,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Ei9SgMKqvO6xQMZ5QG1R.jpg,SYNERGY,,INDOOR,,5gr,,AA,PP-Flos,400,
XhybS-YNQKauvokHxSjKjw,Hash Plant Pops 5g,false,Pops,,,,P-HP-5G-PP,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/RQRBxlfH6Ek0tSf9yCSs.jpg,SYNERGY,,INDOOR,,5gr,,AA,PP-Pops,,
NlYJJoYrQMCwCHiyAOqBfQ,Cherrytini Pops,false,,,,,FL-CTY-GJ-P,Bulk Flos,Pops,0,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/nGTuZa4YLUh5V7c0fUUD.jpg,SYNERGY,,GREENHOUSE,,1gr,,AA,,,
u3imrzNDSqynsFrK6P0A2Q,Turkish Delight,false,,40,,50,FL-TD-GJ-BF,,BULK FLOS,0,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/xAeEzSoFsoYaRcPA2qkI.jpg,,,GREENHOUSE,,1gr,,AA,,,
22LOZ2TCQZ6GpN4Pewh8iw,Blue Cheese Pop,false,,25,,25,FL-BC-GJ-P,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/KNjcNP0c0OAEsIQfUnle.jpg,SYNERGY,,INDOOR,,1gr,,AA,,,
LDVLVI9FQpukqEXCYbe-XA,BCK-18,false,,,,,FL-BCK-GJ-F,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/EUU7hY5DHXRSa9AaOSnG.jpg,SYNERGY,,INDOOR,,1gr,,AA,,,
gq4-3C-fQfWlu9PqydQBMA,Maluti X ,false,,50,,50,FL-MLX-B-BF,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/lXXqXQwJIw6Sk1sQbTzm.jpg,SYNERGY,,GREENHOUSE,,1gr,,AA,,,
9NzQAoTES7O6vF2iRB49NQ,Triple X OG Pops,false,,,,25,FL-TXO-GJ-P,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/u9mZUT72nlnaUDXQNBv0.jpg,SYNERGY,,GREENHOUSE,,1gr,,AA,,,
SOWSBZrwQrKrjk6HgTMjlA,Maluti X Pops,false,,37.5,,25,FL-MLX-GJ-P,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/0DLg09OU6DxAeqMwMFQp.jpg,SYNERGY,,GREENHOUSE,,1gr,,AA,,,
8qteJbQQQe27e1wUgvhQ1g,Mimosa Evo Pops,false,,45,,,FL-ME-P-B,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/5w4XOjyenFcj1i1VBVHL.jpeg,SYNERGY,,INDOOR,,1gr,,AAAA,,,
I1Tdx.IORbujaXkAOzwCDA,Hella Jelly Pops,false,,45,,,FL-HJ-P-B,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/1j3i1yMgsFrUb39v7yIk.jpeg,SYNERGY,,INDOOR,,1gr,,AAAA,,400,
QyDdi2-3S6OEzvZbo2rMkg,Phat Banana 3 Pops,false,,45,,,FL-PB3-P-B,FLOWER,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/r8ERi7XZYcVEUeLMgEBx.jpeg,SYNERGY,,INDOOR,,1gr,,,,,
2eW6ZcAcT-mkDCUESVp7KQ,Premium Blend ,false,,200,,200,PR-PB-5PC-B,FLOWER,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/FAeD2KmxAFcY2UuJncbC.jpg,SYNERGY,,INDOOR,,Pre Roll 5,,,,400,
yHA1-DUSSvGGsnEPeKXnqw,Black Cherry Punch,false,,200,,200,PR-BCP-5PC-B,FLOWER,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/gIsuIG9N7JqHHExA0gkv.jpg,SYNERGY,,GREENHOUSE,,Pre Roll 5,,,,,
t5pxmOuAQt2eRf1u7OhZ.A,Blue Cheese ,false,,200,,200,PR-BC-5PC-B,,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/6lDS7Gd4IbV8b9I0oJzO.jpg,SYNERGY,,INDOOR,,Pre Roll 5,,,,,
81dDBnwGQ76w77zVasLMVA,Blue Cheese 5G,false,,200,,200,FL-BC-5G-PF,,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/MQtoUgwr5FFLQdtRRjiv.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,400,
jX8GgFVLTHS0redl2dC1GQ,Slurricane 5g,false,,375,,,,,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/xhJv2U7ainAce3minKVp.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,,
6Bo5GMNRQXmNMIpGMgqEEA,Runtz 5g,false,,,,,FL-RZ-5G-PF,,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/CToWzG8P26h6YxG05ppC.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,,
XReRRpuARraEl6AbaokLow,Jelly House 5g,false,,,,,FL-JH-5G-PF,,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/L5riU0rIpnQE9flpSB2h.jpeg,SYNERGY,,GREENHOUSE,,5gr,,,PP-Flos,,
npcLUeigTOGsGcYYIZH1Iw,Blue Cheese ,false,,200,,200,PR-BC-5PC-B ,,Pre Roll,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/ByfcniXK26sMujGZ4Iaw.jpg,SYNERGY,,INDOOR,,Pre Roll 5,,,,400,
psYFbcf0Rb-1smEaHygabw,Blueberry OG 5g,false,,250,,225,FL-BBOG-5G-PF,FLOWER,PrePack,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/516uVPud00mRb4axmfyR.jpeg,SYNERGY,,GREENHOUSE,,,,,PP-Flos,,
k5S761x1Q-WtUoJ1-QhY.Q,Strawberry Sugar Cookies,false,,75,,150,FL-SSC-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/8QCMshD0dSIEMENdtr1S.jpeg,SYNERGY,,INDOOR,,1gr,"21/11/2023, 15:40:18",,,150,
JZjYRgbuSXu3bTDh23AsbQ,Grape Soda,false,,75,,,FL-GS-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/FPrw6bTBuBZvLn7RTyud.jpeg,SYNERGY,,INDOOR,,1gr,,,,,
nAqcL0wuTwKfNoNADXEFUw,Jungle Cookies,false,,75,,,FL-JC-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/pXlCfn5QKF1ONqC3l6wt.jpg,SYNERGY,,INDOOR,,1gr,,,,,
moaWCbZBTASGD07M3J8dpw,Topanga Coastal,false,,75,,,FL-TC-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/iMsIAvrEx1ObVCmfmihs.jpeg,SYNERGY,,INDOOR,,1gr,,,,,
mhpeyLwBShyZ0eGVAyHDLA,Apple Jax 1ml SHO Cartridges,false,,350,,,SHO-AJ-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/PW3YmRqvKgz7gwL9nT1J.jpeg,,,GREENHOUSE,,1 ml,,,,,
yZCLHkToRt60dn072pe7gQ,Tart Pops 1ml SHO Cartridges,false,,350,,,SHO-TP-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/kWNJQphOVdmKsRxyLBxb.jpeg,,,GREENHOUSE,,1 ml,,,,,
aqarQolXRwmAthQQHmGq.Q,Blue Cheese 1ml SHO Cartridges,false,,350,,,SHO-BC-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/nUoCbi5Wn2AS8yPaM72z.jpeg,,,INDOOR,,1 ml,,,,,
N6WI-h2CSQe50HvQOyjd2g,Runtz Muffins 1ml SHO Cartridges ,false,,350,,,SHO-RM-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/kmWVR6bQiBLulMyZq3HX.jpeg,,,GREENHOUSE,,1 ml,,,,,
x3Mz6ACTTymxVoxshLQeJA,CBD/ Cheese 50/50,true,,350,,,SHO-CBDCH-1ML-CART,SHO PRODUCTS,SHO Vape Cartdriges,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/eFuIekWQqqSApT3g3i28.jpeg,,,INDOOR,SRN,1 ml,,,,,
0cAuTMU.TFe2hBcRQY6BGQ,CCELL M3 Plus pen Battery + C Type cable,true,,195,,,BAT-CCELL-PEN-B,MERCHANDISE,Merchandise,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/iuyM17a1bcKNK772iiTh.jpeg,,,,SRN,1 battery,,,,,
ZgscoeSqRt2bHB-jJ5ftdQ,"Klik Dispenser 1,5ml THC",true,,573.85,,,"CONC-KLIK-1,5ML-T-DISP",SHO PRODUCTS,SHO Metered Dispenser,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/aDvC7fg1TCQ7ZdUJxay5.jpeg,,,INDOOR,SRN,1.5 ml,"24/01/2024, 0:00:00",,,,
paUUhepmR06npi0c0n9p5w,Vanilla Tart ,false,,75,,,FL-VT-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/WuJtFad6gn7VBvw6yphn.jpg,,,INDOOR,,1gr,,,,,
09N0yUe6Q1mG-s2k8bm90A,Banana Haze ,false,,75,,,FL-BH-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/tMk9lDg3RM7DJABYOH7p.jpg,,,INDOOR,,1gr,,,,,
rXnNba1kSuKprP2UCg9uFg,Apple Jax # 4,,,75,,,FL-APJ4-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/r1xB43AmfeODBbusIaLQ.jpg,,,INDOOR,,1gr,,AA,,,
jD.bdJH9RLK0khfdE1hT-A,Apple Jax #5,false,,75,,75,FL-APJ#5-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/dcFpRNxHfbeovubYEgTS.jpg,SYNERGY,,INDOOR,,1gr,,,,,
zjhiazniRqKRkVCeVf4rcA,Apple Jax #10,false,,75,,75,FL-AJX#10-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/i4EFuPDLCeRfy0guRo5Y.jpg,SYNERGY,,INDOOR,,,,,,,
gsomNBkcQeCi0Q-0jOzs8w,No Name #1,false,,75,,75,FL-NN#1-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/SWUfdLk8JAWxj1d6SMyi.jpg,SYNERGY,,INDOOR,,,,,,,
ndvLthIxQXOftakjR995Ng,No Name #2,false,,75,,75,FL-NN#2-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/CillxWzpTg4cpNq048gi.jpg,SYNERGY,,INDOOR,,,,,,,
iUxfzdMYQPyTN-MIbHH5Rg,No Name #3,false,,75,,75,FL-NN#3-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/8TLYfGQzMNUqv3OYfQhL.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
hL.osVAdRSWz1hPkFlF6Ew,No Name #4,false,,75,,75,FL-NN#4-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/oFCWtRKcSYFzO8QAzc5X.jpg,SYNERGY,,INDOOR,,1gr,,,,,
IJYLIlL9SuOj-HghNsWFhA,No Name # 5,false,,75,,75,FL-NN#5-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/atrqnSpc2Rt786WnBRd8.jpg,SYNERGY,,INDOOR,,1gr,,,,,
acAHp1V-RrefszTcrmf1VQ,Mimosa # 1,false,,75,,75,FL-MM#1-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Be4SNkiaao9svYh2mK4p.jpg,SYNERGY,,INDOOR,,1gr,,,,,
B6dBuCvgT2Wq5ulXVop0fw,Mimosa # 8,false,,75,,75,FL-MM#10-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/DpRmCPkXLXlLEVK6E9QM.jpg,SYNERGY,,INDOOR,,1gr,,,,,
iRgado1wQFmBI4drL60xPA,Jungle Cookies Pops,false,,37.5,,42.5,FL-JC-P-B,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/w5HhSZJ8qlAs311SUTDH.jpg,SYNERGY,,INDOOR,,1gr,,,,,
AzK2BDwXQF64lCQiZAOIhQ,Strawberry Sugar Cookies Pops,false,,37.5,,42.5,FL-SSC-P-B,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/AZEu5UNKdvYl2OUWrfuI.jpg,SYNERGY,,INDOOR,,1gr,,,,,
oP4aE7sURRKO1ZQttr5HLQ,Banana Haze #5,,,75,,75,,,,,,,,,,,,,,,
aWtqZyChTYWQhy1Men9CHg,Jungle Cookies Pops,false,,,,37.5,FL-JC-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/Y1H2ineBQZp1NEFXsdRJ.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
AbWfM4YuQB69zXIDef-Qbg,Grape Soda Pops,false,,37.5,,37.5,FL-GS-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/EhNImknzpNCOHrx15Isg.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
BoUIgzfqSh275XX05Oz8Yg,No Name #1 Pops,false,,,,37.5,FL-NN1-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/fIU6XewL9jyWzKbQiw30.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
6Fb2Y.7pTcu55lFFA4sAtA,No Name #2 Pops,false,,,,37.5,FL-NN2-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/NhDzblqGMqF9XOGbfrTu.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
j9jXc6L.QkqiiU-VEYMHRA,H 5 Pops ,false,,37.5,,37.5,FL-H5-GJ-P,,Pops,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/lnqjfVkTIVIGkhfW00Re.jpg,SYNERGY,,INDOOR,,1gr,,,,37.5,
QdnnvE3oQ66Mz-vD-jlESg,Banana Haze # 5,false,,75,,75,FL-BH5-GJ-B,FLOWER,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/EvSwtOitimBzF9qctsjW.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
q7oG3qBIQw2TnYkkEK--NQ,Vanilla Tart # 2,false,,75,,75,FL-VT2-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/vjmhXMG3yEZgAUYKBR7C.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
1i3awDeYSBG1kgX9wxcQxQ,H 5 ,false,Flower,75,,75,FL-H#5-GJ-B,,BULK FLOS,,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/mTK8viidGqS63Sa49X2I/pub/QlM2NZxiPF4ER9frFBBs.jpg,SYNERGY,,INDOOR,,1gr,,,,75,
